x,y
-8.15736295925659,-1.7929991403343566
-8.156885088844252,-1.7932929985995512
-8.156407192875529,-1.793586831003818
-8.155929272192408,-1.7938806375567853
-8.155451327634424,-1.7941744182681276
-8.154973360038657,-1.7944681731475627
-8.154495370239713,-1.7947619022048524
-8.154017359069734,-1.795055605449803
-8.15353932735838,-1.7953492828922641
-8.153061275932833,-1.7956429345421308
-8.152583205617763,-1.7959365604093374
-8.152105117235363,-1.7962301605038653
-8.151627011605301,-1.7965237348357346
-8.151148889544743,-1.7968172834150111
-8.15067075186833,-1.7971108062518009
-8.150192599388179,-1.797404303356253
-8.149714432913866,-1.7976977747385567
-8.149236253252434,-1.7979912204089439
-8.14875806120838,-1.7982846403776884
-8.148279857583631,-1.7985780346551024
-8.147801643177573,-1.7988714032515403
-8.147323418787003,-1.7991647461773963
-8.146845185206162,-1.7994580634431059
-8.146366943226694,-1.7997513550591429
-8.14588869363766,-1.8000446210360217
-8.145410437225522,-1.8003378613842949
-8.144932174774146,-1.800631076114556
-8.144453907064785,-1.8009242652374355
-8.143975634876062,-1.8012174287636036
-8.143497358984002,-1.8015105667037683
